SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0.0,0.9999999,33.0,0,0.830939829,8250.0,12,0,2,0,1.0
0.0,0.003771321,26.0,0,0.231896935,3375.0,4,0,0,0,0.0
0.0,0.017636813,69.0,0,0.018691589,5937.0,11,0,0,0,0.0
1.0,1.953488372,38.0,0,0.153500141,5334.0,5,0,0,0,2.0
0.0,0.0,72.0,0,0.283648658,20850.0,10,0,2,0,0.0
0.0,0.183431131,54.0,0,0.235874848,9874.5,9,0,1,0,0.0
0.0,0.178964154,56.0,0,0.552930754,10158.0,6,0,1,0,1.0
0.0,0.015811512,58.0,0,7.0,,4,0,0,0,0.0
0.0,0.167737773,75.0,1,1.009223674,1950.0,8,0,1,0,0.0
0.0,1.156146179,43.0,0,1321.0,,5,0,1,0,0.0
0.0,0.703877747,58.0,0,0.263838297,21000.0,11,0,0,0,3.0
0.0,0.0,76.0,0,1.0,,2,0,0,0,
,,,0,0.443575419,4026.0,10,0,1,0,2.0
0.0,0.025450801,74.0,0,0.31404848,11199.0,14,0,1,0,2.0
0.0,0.010009462,86.0,1,0.000633312,14209.5,9,0,0,0,0.0
1.0,0.137196324,47.0,1,0.724629499,10626.0,10,0,2,0,2.0
0.0,0.0,22.0,0,0.012180268,1230.0,2,0,0,0,0.0
0.0,0.015212865,59.0,0,0.151041054,12750.0,9,0,1,0,0.0
,,150.0,0,2805.0,,7,0,2,0,0.0
0.0,0.242737738,45.0,0,0.304829871,11769.0,8,0,2,0,4.0
0.0,0.0,56.0,0,1310.0,,6,0,1,0,5.0
0.0,0.05676666,26.0,0,317.0,,7,0,0,0,0.0
1.0,0.981517952,54.0,7,0.506766917,4986.0,10,0,1,0,1.0
0.0,0.9999999,90.0,0,303.0,,0,0,0,0,0.0
0.0,0.289939075,60.0,1,0.765489674,2250.0,16,0,0,0,0.0
1.0,0.911941165,35.0,0,0.589483612,6360.0,7,0,1,0,1.0
0.0,0.590277268,66.0,1,0.458756874,9000.0,9,0,1,0,0.0
0.0,0.9999999,36.0,0,0.0,7462.5,0,0,0,0,0.0
0.0,0.0,73.0,3,0.065993598,6090.0,13,0,1,0,0.0
0.0,0.9999999,64.0,0,0.491131893,4650.0,5,0,3,0,0.0
0.0,0.19679016,74.0,0,0.146829201,10950.0,3,0,1,0,0.0
0.0,0.183477619,70.0,0,1.259474053,15000.0,14,0,9,0,0.0
0.0,0.9999999,26.0,0,0.149023171,3300.0,3,0,0,0,0.0
0.0,0.144988493,87.0,0,54.0,,1,0,0,0,0.0
0.0,0.525810538,59.0,0,2867.0,,3,0,1,0,0.0
,,,0,0.0,0.0,1,0,0,0,0.0
1.0,0.419186106,45.0,0,0.587948954,11400.0,13,0,1,0,2.0
0.0,0.015282054,70.0,0,0.244503664,2250.0,6,0,0,0,0.0
1.0,0.9999999,24.0,1,0.036654449,4500.0,4,2,0,0,0.0
,,,0,0.011358473,3300.0,5,0,0,0,0.0
0.0,0.025294801,61.0,0,0.359261142,8850.0,11,0,1,0,0.0
,,,1,0.436351706,11428.5,10,0,2,0,0.0
0.0,0.163968692,55.0,0,0.250188395,41799.0,24,0,1,0,3.0
0.0,0.033728464,50.0,0,1.281874795,4575.0,12,0,3,0,0.0
0.0,0.05107604,66.0,1,1960.0,,11,0,1,0,0.0
0.0,0.063358284,62.0,0,0.206410411,12447.0,12,0,1,0,1.0
0.0,0.0,51.0,0,0.319278418,6900.0,9,0,3,0,2.0
,,,2,1626.0,,10,0,1,0,0.0
0.0,0.9999999,45.0,0,0.20607243,12300.0,3,0,1,0,0.0
0.0,0.41093712,33.0,0,0.199829206,12294.0,11,0,0,0,4.0
0.0,0.022162973,42.0,0,1184.0,,6,0,1,0,0.0
,,,0,0.347896816,6453.0,6,0,1,0,0.0
0.0,0.012590422,53.0,0,0.23272403,16821.0,7,0,2,0,0.0
0.0,0.32443242,65.0,0,0.04671916,2856.0,2,1,0,0,0.0
,,,0,0.01995184,8719.5,6,0,0,0,0.0
0.0,0.510731857,57.0,0,0.422766179,18750.0,14,0,4,0,3.0
0.0,0.188514357,51.0,0,0.704329461,1419.0,4,0,1,0,0.0
1.0,0.586044688,44.0,0,0.64929546,6705.0,7,0,2,0,0.0
0.0,0.802433131,39.0,1,0.071982004,6000.0,7,0,0,1,0.0
0.0,0.032348383,88.0,0,19.0,,3,0,0,0,
1.0,0.9999999,56.0,0,0.058659556,12375.0,2,2,0,1,0.0
0.0,0.9999999,44.0,1,0.410317936,7500.0,10,0,2,0,0.0
0.0,0.374843768,36.0,0,0.213478612,3715.5,6,0,0,0,0.0
1.0,0.756243756,66.0,1,0.414383562,3940.5,7,0,1,1,2.0
0.0,0.423540356,62.0,0,0.829973602,12499.5,14,0,5,0,1.0
0.0,0.00897972,59.0,0,2525.0,,19,0,2,0,0.0
0.0,0.02847221,58.0,0,0.03869598,21900.0,4,0,0,0,1.0
1.0,0.811035406,37.0,0,0.366663155,14235.0,9,0,2,0,2.0
0.0,0.0667385,49.0,1,0.309584727,15241.5,14,0,2,0,0.0
0.0,0.647466112,46.0,0,0.559880936,32250.0,19,0,13,0,0.0
0.0,0.994066864,51.0,0,0.898138833,5962.5,11,0,2,0,0.0
0.0,0.04312856,68.0,0,2713.0,,11,0,2,0,0.0
0.0,0.039277478,48.0,0,0.213271303,12250.5,7,0,2,0,2.0
0.0,0.210669423,47.0,0,0.265341832,12000.0,11,0,1,0,2.0
0.0,0.635157244,47.0,0,0.6251786,9447.0,5,0,2,0,1.0
0.0,0.624497481,44.0,0,0.806008902,12130.5,10,0,2,0,2.0
0.0,1.671105193,52.0,3,0.513250883,6790.5,8,3,2,1,4.0
0.0,0.067400749,26.0,0,0.166517857,6718.5,10,0,0,0,0.0
0.0,0.02392504,86.0,0,0.013473054,2002.5,3,0,0,0,0.0
0.0,0.651573359,64.0,0,0.577915377,8719.5,10,0,1,0,0.0
0.0,0.001595711,76.0,0,2.0,,2,0,0,0,0.0
0.0,0.201521066,35.0,0,0.459588848,5325.0,8,0,1,0,2.0
0.0,0.007753608,50.0,0,4313.0,,8,0,3,0,0.0
1.0,1.164261931,56.0,1,0.141653502,5695.5,6,3,0,2,1.0
0.0,0.68224553,55.0,0,0.398306082,12750.0,12,0,3,0,1.0
0.0,0.518358531,31.0,0,0.140613847,2100.0,4,0,0,0,2.0
0.0,0.165361903,48.0,0,0.485075392,14622.0,11,0,3,0,0.0
0.0,0.060461263,61.0,0,0.241101617,24399.0,9,0,2,0,1.0
0.0,0.558295436,47.0,2,0.65526971,9036.0,15,0,2,0,2.0
0.0,0.021848992,77.0,0,30.0,,5,0,0,0,0.0
,,,0,0.065607451,10950.0,5,0,0,0,1.0
0.0,0.080629154,50.0,1,0.036101083,3322.5,8,0,0,0,0.0
0.0,0.007088508,56.0,0,0.004241139,4950.0,9,0,0,0,0.0
,,150.0,0,0.348496086,18201.0,12,0,1,0,2.0
0.0,0.025386482,45.0,0,0.498228774,13125.0,8,0,1,0,0.0
0.0,0.66548727,59.0,0,1993.0,,11,0,0,0,0.0
,,,0,0.510677809,21000.0,10,0,2,0,0.0
,,,0,7.0,,5,0,0,0,0.0
0.0,0.982035928,30.0,0,0.250262881,1425.0,2,0,0,0,0.0
0.0,0.044879835,70.0,0,6192.0,,13,0,5,0,0.0
0.0,0.068096122,62.0,0,4162.0,,6,0,1,0,0.0
0.0,0.075096179,50.0,0,0.593629482,10500.0,15,0,2,0,0.0
0.0,0.9999999,24.0,1,0.111056269,3037.5,0,0,0,0,0.0
0.0,0.351833174,33.0,0,0.117302335,15612.0,12,0,0,0,0.0
0.0,0.0,60.0,0,0.0,,1,0,0,0,0.0
0.0,0.163400642,63.0,0,279.0,,3,0,0,0,0.0
1.0,0.9999999,51.0,0,0.0,,1,0,0,0,5.0
0.0,0.001722127,65.0,0,0.002586207,3478.5,3,0,0,0,0.0
0.0,0.202718081,48.0,0,0.641600417,11508.0,13,0,2,0,2.0
0.0,0.150184624,39.0,0,1.200381679,1570.5,25,0,0,0,0.0
,,,0,0.351901446,8400.0,4,0,1,0,0.0
,,150.0,0,0.393989983,14374.5,15,0,1,0,0.0
1.0,0.451376082,48.0,0,2.51196093,18120.0,29,0,17,0,2.0
0.0,0.0,41.0,0,1886.0,,4,0,1,0,0.0
0.0,0.9999999,22.0,0,0.0,1230.0,1,0,0,0,0.0
0.0,0.81278309,43.0,0,0.176405243,6750.0,7,0,0,0,3.0
,,,0,0.648038246,9097.5,14,0,2,0,2.0
0.0,0.818491942,33.0,0,0.322220499,9672.0,4,0,1,0,0.0
0.0,0.441581417,68.0,0,0.18251928,5250.0,6,0,1,0,0.0
0.0,0.12767785,63.0,0,0.16272377,30750.0,13,0,2,0,0.0
0.0,0.008437236,82.0,0,0.002710945,4425.0,2,0,0,0,0.0
0.0,0.894165252,57.0,1,1.0665,5998.5,8,0,1,0,0.0
,,150.0,0,0.91552112,6000.0,3,0,1,0,0.0
0.0,0.693404592,43.0,0,0.222865777,5955.0,5,0,0,0,3.0
0.0,0.125645726,51.0,0,0.283097419,1800.0,3,0,0,0,0.0
0.0,0.289311281,54.0,0,0.137577556,5559.0,7,0,0,0,2.0
,,150.0,0,0.319148936,210.0,8,0,0,0,0.0
0.0,0.0,84.0,0,0.0,,2,0,0,0,
0.0,0.766973553,43.0,1,1.36709737,6499.5,21,0,1,0,0.0
0.0,0.03959496,80.0,0,58.0,,8,0,0,0,0.0
,,,0,0.320139697,11595.0,18,0,1,0,2.0
0.0,0.039191284,61.0,0,0.172273409,21000.0,13,0,0,0,1.0
0.0,0.010999421,37.0,0,0.286883011,16500.0,10,0,2,0,2.0
0.0,0.063114951,58.0,1,0.231204819,12448.5,7,0,2,0,2.0
0.0,0.907443702,49.0,0,0.197609638,31500.0,12,1,3,0,1.0
0.0,0.170189595,45.0,1,803.0,,7,0,0,1,0.0
0.0,0.072947539,57.0,0,0.157032664,15750.0,16,0,1,0,0.0
1.0,0.238109733,53.0,4,0.492245448,6672.0,11,0,2,0,0.0
0.0,0.221641831,45.0,0,0.504238823,20700.0,14,0,6,0,0.0
1.0,0.9999999,28.0,0,0.444334488,3030.0,3,1,0,0,0.0
0.0,0.003948092,53.0,0,0.362870025,7650.0,11,0,1,0,4.0
0.0,0.022032599,67.0,0,611.0,,7,0,1,0,0.0
0.0,0.955679098,56.0,1,0.155869059,10950.0,8,0,0,0,0.0
0.0,0.202876812,58.0,0,0.348975972,9300.0,10,0,1,0,1.0
0.0,0.416525107,47.0,0,0.269002912,14937.0,10,0,1,0,2.0
0.0,0.573172753,54.0,0,0.49323181,8863.5,12,0,2,0,1.0
0.0,0.0,62.0,1,0.122406466,18000.0,10,1,2,0,3.0
0.0,0.182521384,39.0,0,0.652948801,9256.5,13,0,3,0,0.0
0.0,0.039096506,42.0,2,3541.0,,11,0,2,0,0.0
0.0,0.9999999,65.0,0,76.0,,1,0,0,0,0.0
0.0,0.9999999,22.0,0,1.0,,1,0,0,0,
0.0,0.9999999,60.0,0,1246.0,,4,0,1,0,0.0
0.0,0.24186919,33.0,0,0.195393169,7552.5,6,0,0,0,2.0
0.0,0.063846808,66.0,0,0.298485298,15150.0,7,0,1,0,0.0
0.0,0.743965805,35.0,0,1.56097561,3750.0,6,0,1,0,0.0
,,,0,0.181925113,7650.0,15,0,0,0,0.0
0.0,0.271130202,72.0,0,0.210507181,8250.0,11,0,0,0,1.0
0.0,1.024828057,64.0,5,0.591040896,15000.0,9,2,2,2,0.0
0.0,0.047163053,70.0,2,0.413690646,26250.0,16,0,4,0,0.0
0.0,0.000521694,57.0,0,0.360882573,8020.5,8,0,2,0,0.0
0.0,0.68794348,64.0,0,0.315821775,24439.5,14,0,1,0,1.0
1.0,0.9999999,47.0,0,27.0,,0,1,0,0,0.0
0.0,0.030190269,53.0,0,0.208223342,18750.0,16,0,1,0,0.0
,,,0,0.389372947,10500.0,9,0,2,0,0.0
0.0,0.465533404,51.0,1,2525.0,,10,1,2,0,0.0
0.0,0.071430898,39.0,0,2146.0,,5,0,1,0,
0.0,0.383233533,51.0,0,0.000333311,22500.0,2,0,0,0,1.0
0.0,0.066798785,47.0,0,0.009102946,18124.5,10,0,0,0,0.0
0.0,0.037952543,46.0,0,0.820436875,4050.0,9,0,1,0,1.0
,,,0,0.169798506,19875.0,6,0,0,0,0.0
0.0,0.032539411,40.0,0,0.534032753,17584.5,18,0,2,0,4.0
0.0,0.013794636,55.0,0,1742.0,,8,0,1,0,0.0
1.0,1.03986711,38.0,4,0.101004464,21502.5,5,2,0,1,3.0
0.0,0.371764347,64.0,0,0.121153097,11550.0,4,0,0,0,3.0
0.0,0.094545273,75.0,0,0.706798569,7125.0,5,0,1,0,0.0
0.0,0.0,44.0,0,1703.0,,6,0,2,0,0.0
0.0,0.250618842,76.0,0,0.510395137,12336.0,11,0,2,0,0.0
0.0,0.9999999,25.0,0,475.0,,4,0,0,0,0.0
,,,0,807.0,,10,0,1,0,
0.0,0.0,70.0,0,0.220702838,10200.0,6,0,1,0,1.0
,,,1,2518.0,,4,0,1,0,
0.0,0.018174546,64.0,0,0.016786571,1875.0,6,0,0,0,0.0
0.0,0.229683785,64.0,0,0.509830057,4500.0,13,0,1,0,0.0
0.0,0.276178449,58.0,1,0.283339583,12000.0,10,0,2,0,2.0
0.0,0.338023996,57.0,0,2037.0,,8,0,2,0,0.0
0.0,0.270086496,61.0,0,0.396257567,8175.0,7,1,1,0,0.0
,,,1,0.421094732,13125.0,12,0,1,0,0.0
0.0,0.000153838,37.0,3,0.440007868,7624.5,10,0,1,0,0.0
0.0,0.0,49.0,0,0.075395217,11100.0,7,0,0,0,1.0
0.0,0.04429557,43.0,0,0.194878092,8550.0,5,0,1,0,1.0
0.0,0.050342584,79.0,0,56.0,0.0,4,0,0,0,1.0
0.0,0.9999999,56.0,0,1.304903495,5749.5,7,0,2,0,0.0
0.0,0.523915316,25.0,0,0.315944159,2040.0,6,0,0,0,0.0
0.0,0.038022104,74.0,0,0.139440065,5517.0,16,0,1,0,0.0
0.0,0.297909518,63.0,1,0.213638941,87300.0,15,0,5,0,4.0
0.0,0.010228279,53.0,0,12.0,,4,0,0,0,0.0
0.0,0.550944906,43.0,0,0.370037004,14997.0,3,0,1,0,2.0
0.0,0.083118759,75.0,0,1381.0,,11,0,2,0,0.0
0.0,0.303093938,43.0,0,0.313137373,4999.5,6,0,0,0,2.0
0.0,1.002305919,28.0,0,0.22951068,9900.0,7,0,1,0,0.0
0.0,0.9999999,61.0,0,541.0,,2,0,1,0,1.0
0.0,0.022016222,50.0,0,0.347868009,13999.5,8,0,2,0,1.0
,,,0,0.777444511,4999.5,4,0,3,0,0.0
0.0,0.0,48.0,0,0.0,,6,0,0,0,0.0
0.0,0.012702812,70.0,0,0.286871313,15000.0,12,0,1,0,0.0
0.0,0.202174864,39.0,0,3582.0,,9,0,1,0,0.0
0.0,0.032092449,73.0,0,2448.0,,11,0,2,0,0.0
0.0,0.0,26.0,0,0.0,1800.0,2,0,0,0,0.0
0.0,0.012112392,57.0,0,0.449820072,3750.0,12,0,1,0,0.0
0.0,0.193353859,58.0,0,1095.0,,12,0,1,0,0.0
0.0,0.241429819,38.0,0,360.0,,5,0,0,0,0.0
0.0,0.517219885,30.0,0,0.29895502,3300.0,6,0,0,0,0.0
0.0,0.179920502,70.0,0,217.0,,3,0,0,0,0.0
0.0,1.126455907,35.0,1,0.123256691,3978.0,4,0,0,0,0.0
,,150.0,1,1.107707191,4650.0,13,0,1,0,2.0
0.0,0.025864404,61.0,0,6352.0,,14,0,6,0,0.0
0.0,0.065995507,65.0,0,0.325483226,6750.0,7,0,1,0,1.0
0.0,0.713293338,69.0,1,0.082367053,3750.0,6,0,0,0,0.0
0.0,0.033351249,54.0,0,0.548290342,7500.0,8,0,1,0,0.0
0.0,0.611717652,47.0,0,0.341309677,12849.0,6,0,1,0,3.0
0.0,0.729333484,37.0,0,0.113322541,15750.0,6,0,0,0,0.0
0.0,0.069412621,62.0,0,0.049992425,9900.0,8,0,1,0,2.0
0.0,0.0,49.0,0,0.329218983,7047.0,7,0,1,0,0.0
0.0,0.0,36.0,0,0.196007081,15250.5,3,0,1,0,3.0
,,,1,0.190060898,19950.0,7,0,1,0,1.0
0.0,0.00222814,50.0,0,2594.0,,2,0,1,0,0.0
0.0,0.007723157,58.0,0,0.593259069,5250.0,8,0,2,0,5.0
0.0,0.62503039,82.0,1,0.122443982,12249.0,7,0,0,0,0.0
0.0,0.569647678,63.0,0,4400.0,,5,0,2,0,0.0
0.0,0.087157638,50.0,0,0.143109764,23749.5,10,0,1,0,2.0
0.0,0.397304962,64.0,0,0.312403101,13543.5,10,0,2,0,0.0
0.0,0.106980731,64.0,0,0.0794329,7722.0,3,0,0,0,0.0
0.0,0.965190511,51.0,0,0.343739584,13500.0,8,0,1,0,0.0
0.0,0.629847976,73.0,0,2630.0,,15,0,2,0,0.0
0.0,0.9999999,26.0,0,0.16872428,2185.5,1,0,0,0,1.0
0.0,0.263668914,70.0,0,0.419860047,4500.0,7,0,1,0,0.0
0.0,0.720327967,74.0,0,0.187756916,13500.0,3,0,1,1,2.0
0.0,0.028219584,69.0,0,0.148833765,4050.0,8,0,0,0,0.0
0.0,0.200990429,43.0,0,0.273460796,8550.0,3,0,1,0,1.0
0.0,0.115035973,62.0,0,0.345509088,16999.5,9,0,3,0,1.0
1.0,0.9999999,28.0,0,0.254477301,3600.0,6,0,0,0,0.0
0.0,0.017280766,79.0,0,0.252999657,8749.5,13,0,1,0,0.0
1.0,0.004701008,66.0,0,0.000499917,9000.0,3,0,0,1,0.0
1.0,1.063291139,52.0,1,0.140563466,4950.0,4,1,0,2,3.0
0.0,0.0,58.0,0,0.25194961,7500.0,7,0,1,0,0.0
0.0,1.49e-05,34.0,0,0.0,10500.0,2,0,0,0,0.0
0.0,0.529894021,27.0,0,0.285102332,3150.0,5,0,0,0,0.0
0.0,0.06614367,66.0,0,0.262818446,4650.0,7,0,1,0,0.0
0.0,0.061481748,56.0,0,0.197985986,42600.0,7,0,2,0,2.0
0.0,0.156388315,63.0,0,152.0,0.0,5,0,0,0,0.0
0.0,0.016093683,75.0,0,0.804460681,7800.0,15,0,3,0,0.0
,,,1,0.056388722,7500.0,5,0,0,0,0.0
0.0,0.0,35.0,0,0.0,5655.0,1,0,0,0,1.0
0.0,0.041465733,82.0,0,0.236075297,34900.5,13,0,4,0,0.0
0.0,0.020951906,50.0,0,0.485959503,18000.0,9,0,2,0,2.0
0.0,0.012129216,64.0,0,119.0,,9,0,0,0,0.0
0.0,0.169069722,68.0,0,0.248650562,16950.0,19,0,1,0,0.0
0.0,0.026394721,35.0,0,0.573830077,3300.0,8,0,1,0,0.0
,,,0,123.0,,0,0,0,0,0.0
0.0,0.031044749,57.0,1,372.0,,8,0,0,0,0.0
0.0,0.03471244,60.0,0,0.075518456,11499.0,4,0,1,0,0.0
0.0,0.073503131,48.0,0,0.190701001,10483.5,11,0,0,0,1.0
0.0,0.013299668,77.0,0,0.011952191,1881.0,6,0,0,0,0.0
0.0,0.0,65.0,0,0.026147015,3039.0,1,0,0,0,0.0
0.0,0.604744633,30.0,0,0.119813364,9000.0,8,0,0,0,0.0
0.0,0.002484811,82.0,0,0.00079984,7500.0,5,0,0,0,0.0
0.0,0.0,21.0,0,0.0,1230.0,2,0,0,0,0.0
,,150.0,1,0.410763667,7050.0,14,0,0,0,0.0
0.0,0.016515926,69.0,0,8.0,,8,0,0,0,0.0
0.0,0.871935391,51.0,0,0.37860781,13251.0,14,0,2,0,0.0
1.0,0.619557459,24.0,0,0.009024644,4320.0,1,0,0,0,0.0
0.0,2.82e-05,66.0,1,147.0,,8,0,0,0,
0.0,0.307692308,25.0,0,0.010463378,2005.5,2,0,0,1,0.0
0.0,0.9999999,38.0,0,0.216030159,9150.0,6,0,0,0,2.0
0.0,0.834853924,36.0,0,1.128122245,5103.0,6,0,2,0,0.0
0.0,0.0,30.0,0,1.153692615,750.0,9,0,0,0,0.0
0.0,0.207112425,48.0,0,0.233990813,5550.0,8,0,2,0,0.0
0.0,0.9999999,48.0,0,0.0,,1,0,0,0,3.0
,,,0,27.0,,2,0,0,0,0.0
0.0,0.068616889,58.0,0,0.046085859,2374.5,2,0,0,0,0.0
,,150.0,0,0.352760359,12198.0,9,0,1,0,0.0
0.0,0.9999999,62.0,0,0.0,5179.5,0,0,0,0,0.0
,,,1,346.0,,5,0,0,0,0.0
0.0,0.566311441,35.0,1,0.520369593,3570.0,8,0,1,0,0.0
0.0,0.136309811,45.0,0,0.439235725,6750.0,3,0,1,0,0.0
0.0,0.0,50.0,0,0.542948168,12240.0,9,0,3,0,4.0
0.0,0.215312827,61.0,0,0.227538623,30000.0,8,0,1,0,0.0
0.0,0.361703951,38.0,0,0.330098658,9273.0,11,0,1,0,0.0
0.0,0.0,50.0,0,1524.0,,9,0,1,0,3.0
0.0,0.617351287,32.0,0,0.75173233,7575.0,13,0,1,0,2.0
0.0,0.039252907,66.0,0,791.0,,3,0,1,0,0.0
0.0,0.003263109,66.0,0,0.001525553,5898.0,4,0,0,0,0.0
0.0,0.01462753,72.0,0,0.340392221,18202.5,12,0,3,0,1.0
0.0,1.182828123,36.0,2,612.0,,12,1,0,3,0.0
0.0,0.337330579,62.0,0,0.392321271,10195.5,16,0,1,0,0.0
,,,1,2042.0,,10,0,2,0,0.0
1.0,0.024127851,69.0,0,0.423622413,6450.0,16,0,1,0,2.0
0.0,0.023628754,30.0,0,0.008170676,3303.0,2,0,0,0,0.0
0.0,0.13391297,49.0,0,0.08536434,36249.0,8,0,1,0,2.0
0.0,0.817653495,57.0,0,0.358853317,17475.0,15,0,2,0,1.0
1.0,0.142732024,48.0,0,0.390227082,30450.0,22,0,5,0,3.0
,,,0,0.117146532,15159.0,4,0,2,0,0.0
,,,0,0.322111859,22500.0,14,0,1,0,0.0
0.0,0.375008503,28.0,0,0.159951713,9939.0,4,0,0,0,1.0
0.0,0.793480828,34.0,0,0.259721727,4203.0,17,0,0,0,2.0
0.0,0.009153142,50.0,0,0.296056315,18750.0,10,0,2,0,0.0
,,,0,0.327349788,6015.0,6,0,1,0,0.0
0.0,0.530832729,29.0,0,0.219400162,5550.0,3,0,0,0,2.0
,,,0,0.120948234,9300.0,8,0,1,0,2.0
0.0,0.050148746,66.0,0,937.0,,4,0,1,0,0.0
0.0,0.035313451,67.0,0,29.0,0.0,3,0,0,0,0.0
0.0,0.710578842,26.0,0,0.834355828,976.5,3,0,0,0,0.0
0.0,0.185304078,63.0,0,0.311879568,13749.0,12,0,1,0,1.0
0.0,0.349271897,33.0,0,0.341331734,4999.5,4,0,1,0,1.0
0.0,0.764961784,36.0,0,0.302114456,13051.5,10,0,1,0,2.0
0.0,0.051541751,63.0,0,0.395982143,3358.5,8,0,1,0,0.0
,,,1,0.193761248,7500.0,9,0,0,0,0.0
1.0,1.192101414,48.0,2,0.941223511,3750.0,13,1,1,0,2.0
0.0,0.528215557,35.0,0,0.33727712,9000.0,8,0,2,0,2.0
1.0,0.9999999,57.0,0,0.36315921,6000.0,3,1,1,1,3.0
0.0,0.169833037,53.0,1,0.713580247,7288.5,15,0,2,0,1.0
0.0,0.135434958,60.0,0,0.266709332,37500.0,21,0,3,0,1.0
0.0,1.043876701,71.0,0,0.413600892,10762.5,8,0,1,0,0.0
0.0,0.174256685,47.0,0,0.26436048,11749.5,18,0,1,0,0.0
0.0,0.036294616,65.0,0,0.007664112,4500.0,2,0,0,0,0.0
0.0,0.041763122,78.0,0,0.04199664,6249.0,7,0,1,0,0.0
0.0,0.016905022,55.0,0,1.509056839,2400.0,13,0,1,0,0.0
1.0,0.573796369,36.0,0,0.322923173,2400.0,8,0,0,1,2.0
0.0,0.001384142,71.0,1,0.291340707,5559.0,6,0,1,0,0.0
0.0,0.229793538,54.0,1,0.056214866,2400.0,5,0,0,1,1.0
,,150.0,0,0.116623473,4050.0,9,0,0,0,2.0
0.0,0.000310334,46.0,0,0.215531608,13500.0,8,0,1,0,0.0
0.0,0.0,72.0,0,0.332738308,4200.0,6,0,1,0,0.0
0.0,0.782937074,54.0,0,0.374291745,13500.0,11,0,2,0,0.0
0.0,0.478093066,42.0,0,0.210526316,3874.5,6,0,0,0,0.0
0.0,0.9999999,48.0,0,0.276577874,12499.5,4,0,1,0,2.0
,,150.0,0,0.104983849,6499.5,6,0,1,0,0.0
0.0,0.334070131,64.0,0,8879.0,,33,0,3,0,1.0
1.0,0.612903226,56.0,0,0.296330444,8133.0,9,0,0,1,0.0
0.0,0.9999999,29.0,0,0.023809524,3148.5,1,2,0,1,0.0
0.0,0.749097907,75.0,0,416.0,,6,0,0,1,0.0
0.0,0.615093148,40.0,0,0.157894737,10800.0,6,0,0,0,3.0
0.0,0.0,64.0,0,0.357479026,7329.0,5,0,1,0,0.0
0.0,0.404343543,63.0,1,3636.0,,14,0,2,0,
0.0,0.267408112,40.0,0,707.0,,7,0,0,0,3.0
0.0,0.027054053,57.0,0,1795.0,,4,0,1,0,0.0
,,,0,0.116750786,15750.0,8,0,0,0,2.0
0.0,0.035113282,56.0,0,0.458796968,9300.0,10,0,1,0,1.0
0.0,0.107282649,48.0,0,0.348759719,4050.0,5,0,1,0,0.0
,,,0,0.984029484,3661.5,4,0,1,0,2.0
0.0,0.547716107,41.0,0,1685.0,,15,0,1,0,0.0
0.0,0.168883112,62.0,0,50.0,,2,0,0,0,0.0
0.0,0.0,75.0,0,3396.0,,11,0,4,0,0.0
0.0,0.784039266,60.0,0,0.16880367,12750.0,6,0,0,0,1.0
0.0,0.822763573,42.0,0,0.254824875,8392.5,9,0,0,5,2.0
0.0,0.620329493,28.0,0,0.198966408,8125.5,6,0,0,0,0.0
,,,0,0.107543606,13500.0,4,0,0,0,2.0
0.0,0.186508226,61.0,0,0.3096382,15297.0,10,0,1,0,2.0
,,,0,435.0,,3,0,0,0,0.0
0.0,0.9999999,62.0,0,0.0,10875.0,1,0,0,0,1.0
0.0,0.070976488,61.0,1,0.245116992,22500.0,21,0,2,0,0.0
0.0,0.008985909,50.0,0,0.2003367,15145.5,9,0,2,0,0.0
0.0,0.292134831,28.0,1,0.200782269,3450.0,3,0,0,0,1.0
0.0,0.00576061,62.0,0,24.0,0.0,12,0,0,0,0.0
0.0,1.081329461,42.0,0,0.527288579,8601.0,13,0,1,0,1.0
0.0,0.019298173,55.0,0,576.0,,4,0,1,0,0.0
0.0,0.088628469,78.0,0,0.366589327,1291.5,6,0,1,0,1.0
,,,0,0.349980754,31174.5,8,0,2,0,0.0
0.0,0.272462408,64.0,0,3450.0,,13,0,2,0,1.0
0.0,0.123077206,66.0,1,0.432984714,9321.0,33,0,1,0,0.0
0.0,0.024450514,77.0,0,0.105418487,12705.0,14,0,1,0,0.0
0.0,0.561199001,24.0,0,0.095619988,2430.0,3,0,0,0,0.0
0.0,0.127138394,68.0,0,231.0,0.0,9,0,0,0,0.0
0.0,0.050797097,34.0,0,0.411674347,11716.5,14,0,2,0,2.0
0.0,0.017407523,68.0,0,0.170501181,12060.0,17,0,1,0,0.0
0.0,0.81822652,30.0,0,710.0,,6,0,0,0,1.0
0.0,0.02547926,71.0,0,0.265189971,9750.0,11,0,1,0,1.0
0.0,0.005953409,59.0,1,0.54126804,9249.0,19,0,2,0,1.0
0.0,0.16300349,48.0,0,1.217519106,2550.0,29,0,0,0,0.0
0.0,0.007358213,62.0,0,0.181402657,10500.0,6,0,0,0,1.0
0.0,0.349408281,62.0,0,0.374392492,17899.5,17,0,1,0,0.0
